character_id,name,description,thumbnail,modified
1014973,Brotherhood of Mutants (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-10T19:23:41-0400
1009167,Bruce Banner,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2015-02-02T14:42:30-0500
1009210,Brute,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009211,Bucky,,http://i.annihil.us/u/prod/marvel/i/mg/d/03/4dc8478464008.jpg,2016-04-11T14:23:39-0400
1011038,Bug,,http://i.annihil.us/u/prod/marvel/i/mg/8/30/4c00323e50dda.jpg,1969-12-31T19:00:00-0500
1010887,Bulldozer,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-18T11:37:11-0400
1009212,Bullseye,,http://i.annihil.us/u/prod/marvel/i/mg/6/30/539a08f322fd1.jpg,2016-02-03T16:49:50-0500
1009213,Bushwacker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011101,Butterfly,,http://i.annihil.us/u/prod/marvel/i/mg/8/00/4c0030b5dbc50.jpg,1969-12-31T19:00:00-0500
1009214,Cable,,http://i.annihil.us/u/prod/marvel/i/mg/3/90/526165df2b584.jpg,2016-03-28T12:36:31-0400
1017317,Cable (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/f/50/5239c22332b00.jpg,2013-09-18T11:09:40-0400
1017307,Cable (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/3/d0/5239b5f863d43.jpg,2013-09-18T10:17:39-0400
1011252,Cable (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/c/10/53176a2ccd8bc.jpg,2014-03-05T13:17:31-0500
1017472,Cable (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/52d729bb9b84b.jpg,2014-01-15T19:37:30-0500
1011209,Calamity,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009216,Caliban,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/52bc8ac6e48db.jpg,2013-12-26T15:01:09-0500
1009217,Callisto,,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c004082711b8.jpg,1969-12-31T19:00:00-0500
1010912,Callisto (Age of Apocalypse),,http://i.annihil.us/u/prod/marvel/i/mg/f/c0/535feb96ee0fb.jpg,2014-04-29T14:14:52-0400
1009218,Calypso,,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/4ce59f17087ab.jpg,1969-12-31T19:00:00-0500
1011139,Cammi,,http://i.annihil.us/u/prod/marvel/i/mg/d/a0/4c00309587477.jpg,1969-12-31T19:00:00-0500
1009219,Cannonball,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c00407fb91b5.jpg,2013-07-01T12:49:17-0400
1011276,Cap'n Oz,"William was born into the ClanDestine, making him a creature that is part magic.  After events surrounding the death of his brother Vincent, he moved to Australia where he started an acting career as the superhero Cap'n Oz.",http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c002ee7bf3f5.jpg,1969-12-31T19:00:00-0500
1009220,Captain America,"Vowing to serve his country any way he could, young Steve Rogers took the super soldier serum to become America's one-man army. Fighting for the red, white and blue for over 60 years, Captain America is the living, breathing symbol of freedom and liberty.",http://i.annihil.us/u/prod/marvel/i/mg/3/50/537ba56d31087.jpg,2020-04-04T19:01:59-0400
1010914,Captain America (House of M),,http://i.annihil.us/u/prod/marvel/i/mg/6/10/53176a1e7c0d5.jpg,2014-03-05T13:17:50-0500
1017295,Captain America (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/d/b0/5239c38051946.jpg,2013-09-18T11:15:29-0400
1017327,Captain America (Marvel War of Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/2/03/5239c005a4827.jpg,2013-09-18T11:00:38-0400
1017575,Captain America (Sam Wilson),"<p class=""Body"">Sam Wilson, a Harlem native, previously operated under the name Falcon, fighting alongside the Avengers. When his longtime friend Steve Rogers stepped down as Captain America, Wilson was hand-picked to fill the role. Now the former Falcon soars through the skies wearing red, white and blue.</p>",http://i.annihil.us/u/prod/marvel/i/mg/c/80/545a84a75ddaf.jpg,2016-06-23T16:15:04-0400
1010913,Captain America (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/5/80/53176a0bb810c.jpg,2014-03-05T13:17:57-0500
1017105,Captain America/Steve Rogers (MAA),"During World War II, Steve Rogers enlisted in the military and was injected with a super-serum that turned him into super-soldier Captain America! He's a skilled strategist and even more skilled with his shield, but it's his courage and good heart that makes Captain America both a leader and a true hero.",http://i.annihil.us/u/prod/marvel/i/mg/3/10/52321928eaa72.jpg,2015-07-06T18:42:40-0400
1009223,Captain Britain,,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4dbf0e5d57226.jpg,2016-02-01T14:12:29-0500
1017856,Captain Britain (Betsy Braddock),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-05T18:54:18-0400
1010915,Captain Britain (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4c003574e99fb.jpg,2010-11-09T12:34:01-0500
1011190,Captain Cross,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011196,Captain Flint,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010338,Captain Marvel (Carol Danvers),,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5269608c1be7a.jpg,2020-07-21T10:33:02-0400
1011096,Captain Marvel (Genis-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009224,Captain Marvel (Mar-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/f/60/526032048d1a1.jpg,2013-10-17T14:53:19-0400
1011095,Captain Marvel (Monica Rambeau),,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86.jpg,2016-06-16T14:25:15-0400
1011097,Captain Marvel (Phyla-Vell),,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e.jpg,1969-12-31T19:00:00-0500
1011355,Captain Midlands,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009225,Captain Stacy,NYPD Captain George Stacy was the father of one-time Peter Parker girlfriend Gwen Stacy.,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c00407752be2.jpg,2012-05-29T14:21:59-0400
1011027,Captain Universe,,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c00324c12ba2.jpg,2013-02-20T16:38:12-0500
1011052,Cardiac,,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c003117e0b75.jpg,2016-06-07T16:37:34-0400
1010143,Caretaker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009226,Cargill,,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4c0040744c205.jpg,1969-12-31T19:00:00-0500
1011258,Carlie Cooper,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2011-09-08T16:50:58-0400
1009688,Carmella Unuscione,Carmella Unuscione was one of the first members of the Magneto's Acolytes.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009227,Carnage,,http://i.annihil.us/u/prod/marvel/i/mg/6/50/535fee423f170.jpg,2016-02-18T12:28:26-0500
1010916,Carnage (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/3/00/4c003571c756c.jpg,1969-12-31T19:00:00-0500
1009261,Carol Danvers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-19T16:31:25-0400
1009344,Carol Hines,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011937,Carrion (Malcolm McBride),"Malcolm McBride was transformed into Carrion after coming into contact with a Carrion ""virus"" left behind by the High Evolutionary of the Cult of the Jackal in an effort to discredit the actions of the first Carrion.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-18T22:59:28-0400
1009478,Cassandra Nova,,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c003d0f3c80c.jpg,2014-01-27T15:59:19-0500
1009230,Catseye,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,1969-12-31T19:00:00-0500
1009536,Cecilia Reyes,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-10-22T12:16:14-0400
1010813,Celestials,,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c0035efbf930.jpg,2011-11-29T14:07:07-0500
1011039,Centennial,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c00323b6ac57.jpg,1969-12-31T19:00:00-0500
1011140,Centurions,,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4c7c63dd70fe7.jpg,1969-12-31T19:00:00-0500
1009231,Cerebro,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,2011-02-09T17:01:11-0500
1011141,Cerise,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2024-07-24T10:54:55-0400
1009232,Ch'od,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4ce59f2dcd04d.jpg,1969-12-31T19:00:00-0500
1009233,Chamber,,http://i.annihil.us/u/prod/marvel/i/mg/2/80/4c00406e4731b.jpg,2013-10-22T12:07:41-0400
1009234,Chameleon,,http://i.annihil.us/u/prod/marvel/i/mg/7/00/4ce59f390463f.jpg,2012-04-19T12:24:27-0400
1010756,Champions,,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00376da82bb.jpg,2016-02-03T13:38:42-0500
1011015,Changeling,,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c00326c980ac.jpg,1969-12-31T19:00:00-0500
1009733,Charles Xavier,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2010-11-09T17:44:24-0500
1011331,Charlie Campion,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1012019,Charlie-27,"Like all those who were to live on Jupiter, Charlie's body was bio-genetically engineered to withstand Jupiter's gravity (triple that of Earth), thus giving him a massive body and corresponding strength and endurance.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2021-08-27T18:07:53-0400
1010754,Chase Stein,Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4ce5a2e831d0c.jpg,2012-02-27T13:45:52-0500
1011359,Chat,,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4ce5a6cd63eaf.jpg,2010-11-30T15:45:40-0500
1009237,Chimera,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-07-24T15:43:31-0400
1011411,Chores MacGillicudy,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/4c002e1c622c8.jpg,1969-12-31T19:00:00-0500
1011187,Christian Walker,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009238,Chronomancer,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1012065,Chthon,"Chthon is a demon taht possesses incalculable magical power, controlling every aspect of the dimension in which he is trapped.",http://i.annihil.us/u/prod/marvel/i/mg/a/00/4ce5a8f848c62.jpg,2021-08-27T18:19:19-0400
1011270,ClanDestine,,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4c002ef39a9a5.jpg,1969-12-31T19:00:00-0500
1009239,Clea,,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c00406b55161.jpg,2016-06-16T15:35:25-0400
1014999,Clea (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-11T09:35:14-0400
1010809,Clint Barton,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2011-03-11T13:25:37-0500
1009241,Cloak,,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/528d31d76a2b0.jpg,2016-02-04T11:34:14-0500
1010823,Cloud 9,,http://i.annihil.us/u/prod/marvel/i/mg/6/80/526955ef00db6.jpg,2016-02-01T14:33:15-0500
1011286,Cobalt Man,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1010676,Colleen Wing,"Colleen Wing was raised in Japan by her grandfather Kanji Ozawa, who taught her the ways of a samurai, in which she became highly skilled, after which she teamed up with Misty Knight at the behest of Tony Stark as a new Heroes for Hire tasked with capturing superhumans who have not registered.",http://i.annihil.us/u/prod/marvel/i/mg/8/e0/52740e24bddb4.jpg,2016-09-27T09:17:19-0400
1010798,Colonel America,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009243,Colossus,,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/51127cf4b996f.jpg,2016-02-11T10:06:50-0500
1010917,Colossus (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-02-11T11:32:28-0500
1011410,Confederates of the Curious,,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c002e1f3f490.jpg,1969-12-31T19:00:00-0500
1009245,Constrictor,,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c004065a3a78.jpg,2013-06-07T21:24:42-0400
1011407,Contessa (Vera Vidal),,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c002e274342b.jpg,1969-12-31T19:00:00-0500
1010346,Controller,,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c003923719ff.jpg,1969-12-31T19:00:00-0500
1009246,Cornelius,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009247,Corsair,,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c004062d89bd.jpg,2011-06-02T16:58:21-0400
1011353,Cosmo (dog),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-06-02T13:38:42-0400
1011362,Cottonmouth,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-08-11T14:32:09-0400
1009249,Count Nefaria,,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/4c00405d04674.jpg,2011-04-22T13:06:37-0400
1009250,Countess,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2024-07-24T10:56:39-0400
1011272,Crimson Crusader,,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002ef0eb443.jpg,1969-12-31T19:00:00-0500
1009251,Crimson Dynamo,,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/526955e3c7c41.jpg,2013-10-24T13:17:13-0400
1017323,Crimson Dynamo (Iron Man 3 - The Official Game),,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5239c1307d9c9.jpg,2013-09-18T11:05:28-0400
1011169,Crimson King,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009252,Crossbones,,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4c00405a403c0.jpg,2016-04-20T15:32:03-0400
1009253,Crule,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009254,Crusher Hogan,,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c004057a5bc6.jpg,1969-12-31T19:00:00-0500
1014991,Crusher Hogan (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-10T19:27:37-0400
1009255,Crystal,,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/52695564bcf1e.jpg,2016-07-08T15:02:36-0400
1011268,Cuckoo,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009244,Curt Conners,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011174,Cuthbert,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009256,Cyber,,http://i.annihil.us/u/prod/marvel/i/mg/1/f0/4c0040521bc06.jpg,1969-12-31T19:00:00-0500
1009257,Cyclops,,http://i.annihil.us/u/prod/marvel/i/mg/6/70/526547e2d90ad.jpg,2016-07-05T14:30:06-0400
1010918,Cyclops (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/c/80/53176b8fe1dfa.jpg,2014-03-05T13:27:26-0500
1017473,Cyclops (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/9/40/52d72a169ddf0.jpg,2014-01-15T19:39:15-0500
1011385,Cypher,,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4ce5a70abf6fb.jpg,2011-10-04T13:00:20-0400
1011050,D'Ken Neramani,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009258,Dagger,,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/528d31c9eac10.jpg,2016-02-04T11:34:25-0500
1010774,Daily Bugle,,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4ce5a31605544.jpg,1969-12-31T19:00:00-0500
1010719,Daimon Hellstrom,,http://i.annihil.us/u/prod/marvel/i/mg/9/60/4ce5a2959ba25.jpg,2012-10-12T17:25:43-0400
1011001,Daken,,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/520289a920fd9.jpg,2016-02-11T10:47:01-0500
1011333,Dakota North,,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4ce5a6888f769.jpg,2011-06-16T16:58:57-0400
1009259,Damage Control,,http://i.annihil.us/u/prod/marvel/i/mg/5/00/4c00404b5e1a2.jpg,2016-09-06T11:36:18-0400
1009453,Dani Moonstar,,http://i.annihil.us/u/prod/marvel/i/mg/6/20/4ce5a0614487a.jpg,2013-08-06T23:17:59-0400
1010776,Danny Rand,,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c00374b1008a.jpg,2016-01-27T15:56:12-0500
1009262,Daredevil,"Abandoned by his mother, Matt Murdock was raised by his father, boxer ""Battling Jack"" Murdock, in Hell's Kitchen. Realizing that rules were needed to prevent people from behaving badly, young Matt decided to study law; however, when he saved a man from an oncoming truck, it spilled a radioactive cargo that rendered Matt blind while enhancing his remaining senses. Under the harsh tutelage of blind martial arts master Stick, Matt mastered his heightened senses and became a formidable fighter.",http://i.annihil.us/u/prod/marvel/i/mg/d/50/50febb79985ee.jpg,2020-03-04T16:09:36-0500
1017292,Daredevil (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2013-09-12T17:29:45-0400
1017312,Daredevil (Marvel Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239be8a1c152.jpg,2013-09-18T10:54:10-0400
1010919,Daredevil (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/53176b9e705dc.jpg,2014-03-05T13:27:19-0500
1011306,Dargo Ktor,,http://i.annihil.us/u/prod/marvel/i/mg/c/b0/4ce5a6299ade4.jpg,1969-12-31T19:00:00-0500
1011367,Dark Avengers,,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/526032c703d06.jpg,2016-02-11T12:55:37-0500
1010907,Dark Beast,,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/52602f32efdab.jpg,2013-10-17T14:41:37-0400
1009265,Dark Phoenix,,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/4ce59f6c7e332.jpg,2012-02-16T16:41:22-0500
1011387,Dark X-Men,,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a7160a79b.jpg,2010-11-22T13:37:51-0500
1011020,Darkhawk,,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/5269553f4bc6a.jpg,2013-10-24T13:16:45-0400
1009266,Darkstar,,http://i.annihil.us/u/prod/marvel/i/mg/d/20/4ce59f77ea6f1.jpg,2011-02-14T14:56:22-0500
1011016,Darwin,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003269b12a4.jpg,2011-04-04T16:17:44-0400
1009267,Dazzler,,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4fe364b0a2177.jpg,2016-04-11T13:42:29-0400
1010920,Dazzler (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/f/20/4c0034510900d.jpg,1969-12-31T19:00:00-0500
1010341,Deacon Frost,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-02-09T15:07:57-0500
1011087,Dead Girl,,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c0030c61eb15.jpg,1969-12-31T19:00:00-0500
1009268,Deadpool,,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5261a86cacb99.jpg,2020-04-04T19:02:15-0400
1017316,Deadpool (Deadpool),,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/5239c232c227c.jpg,2013-09-18T11:09:55-0400
1017336,Deadpool (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/a/a0/5239f9a8ee88d.jpg,2013-09-18T15:06:33-0400
1017474,Deadpool (X-Men: Battle of the Atom),,http://i.annihil.us/u/prod/marvel/i/mg/6/20/52d72a5b55a55.jpg,2014-01-15T19:40:09-0500
1009269,Death,,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526031f5a21eb.jpg,2014-08-21T09:51:08-0400
1009270,Deathbird,,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c004041be770.jpg,2010-12-16T15:26:21-0500
1011037,Deathcry,,http://i.annihil.us/u/prod/marvel/i/mg/9/d0/535ff379c7c1b.jpg,2014-04-29T14:46:34-0400
1010890,Deathlok,&nbsp;,http://i.annihil.us/u/prod/marvel/i/mg/7/10/526165a98dd8e.jpg,2016-09-12T11:34:39-0400
1014997,Deathstrike (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2012-07-11T09:19:40-0400
1009713,Debra Whitman,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2024-07-24T10:55:56-0400
1010717,Debrii,,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0038c02e75a.jpg,1969-12-31T19:00:00-0500
1011188,Deena Pilgrim,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,2016-02-11T11:24:05-0500
1011023,Defenders,,http://i.annihil.us/u/prod/marvel/i/mg/3/80/526031e9c785a.jpg,2016-02-10T11:11:18-0500
1011071,Demogoblin,"Jason Macendale, the newest Hobgoblin was down on his luck and offered the demon N'astirh his soul in exchange for power during the  Inferno crisis, turning him into the Demogoblin.",http://i.annihil.us/u/prod/marvel/i/mg/c/80/535fedd611db9.jpg,2014-04-29T14:23:54-0400
1009271,Destiny,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1009272,Detective Soap,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1969-12-31T19:00:00-0500
1011107,Deviants,,http://i.annihil.us/u/prod/marvel/i/mg/1/e0/4c0030a603d23.jpg,1969-12-31T19:00:00-0500
1017583,Devil Dinosaur (Devil Dinosaur),,http://i.annihil.us/u/prod/marvel/i/mg/9/90/54aedc448b925.jpg,2016-02-26T17:01:26-0500
1017102,Devil Dinosaur (HAS),"They say a dog is man's best friend, so naturally Hulk's best friend is a T-Rex! Devil Dinosaur is the team's trusty prehistoric pet that occasionally lends his massive jaws to the fight. Although he's got tiny arms, Devil's got a big heart and an even bigger bite!",http://i.annihil.us/u/prod/marvel/i/mg/c/20/5232153150e10.jpg,2013-09-18T15:53:16-0400
